기준일,연도,분기,기간표준,사업부,재무계정,상세항목,수치,단위,search_tag,search_text,fact_text
2023-06-30,2023,Q2,2023 Q2,전사(공통),매출액,YoY(%),-10,%,2023Q2|전사(공통)|매출액|YoY(%)|%,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | YoY(%) | 전사 | 공통 | 전년동기대비 | yoy | year on year | %,2023년 2분기 사업부 부문정보 기준 전사(공통)의 YoY(%)은 -10%이며 기준일은 2023-06-30입니다.
2023-06-30,2023,Q2,2023 Q2,전사(공통),매출액,매출액,1588345,백만원,2023Q2|전사(공통)|매출액|매출액|백만원,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | 전사 | 공통 | 매출 | sales | revenue | 백만원,2023년 2분기 사업부 부문정보 기준 전사(공통)의 매출액은 1588345백만원이며 기준일은 2023-06-30입니다.
2023-06-30,2023,Q2,2023 Q2,전사(공통),영업이익,QoQ(%),19,%,2023Q2|전사(공통)|영업이익|QoQ(%)|%,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | QoQ(%) | 전사 | 공통 | 전분기대비 | qoq | quarter on quarter | %,2023년 2분기 사업부 부문정보 기준 전사(공통)의 QoQ(%)은 19%이며 기준일은 2023-06-30입니다.
2023-06-30,2023,Q2,2023 Q2,전사(공통),영업이익,YoY(%),-45,%,2023Q2|전사(공통)|영업이익|YoY(%)|%,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | YoY(%) | 전사 | 공통 | 전년동기대비 | yoy | year on year | %,2023년 2분기 사업부 부문정보 기준 전사(공통)의 YoY(%)은 -45%이며 기준일은 2023-06-30입니다.
2023-06-30,2023,Q2,2023 Q2,전사(공통),영업이익,영업이익,90384,백만원,2023Q2|전사(공통)|영업이익|영업이익|백만원,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 2분기 사업부 부문정보 기준 전사(공통)의 영업이익은 90384백만원이며 기준일은 2023-06-30입니다.
2023-06-30,2023,Q2,2023 Q2,전사(공통),영업이익,영업이익률(%),6,%,2023Q2|전사(공통)|영업이익|영업이익률(%)|%,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 영업이익률(%) | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2023년 2분기 사업부 부문정보 기준 전사(공통)의 영업이익률(%)은 6%이며 기준일은 2023-06-30입니다.
2023-03-31,2023,Q1,2023 Q1,건자재,매출액,매출액,288788,백만원,2023Q1|건자재|매출액|매출액|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 건자재 매출액 | 사업부 | 부문정보 | 건자재 | 매출액 | 건재 | 건자재사업부 | 매출 | sales | revenue | 백만원,2023년 1분기 사업부 부문정보 기준 건자재의 매출액은 288788백만원이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,건자재,영업이익,QoQ(%),13,%,2023Q1|건자재|영업이익|QoQ(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | QoQ(%) | 건재 | 건자재사업부 | 전분기대비 | qoq | quarter on quarter | %,2023년 1분기 사업부 부문정보 기준 건자재의 QoQ(%)은 13%이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,건자재,영업이익,YoY(%),66,%,2023Q1|건자재|영업이익|YoY(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | YoY(%) | 건재 | 건자재사업부 | 전년동기대비 | yoy | year on year | %,2023년 1분기 사업부 부문정보 기준 건자재의 YoY(%)은 66%이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,건자재,영업이익,영업이익,35035,백만원,2023Q1|건자재|영업이익|영업이익|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 1분기 사업부 부문정보 기준 건자재의 영업이익은 35035백만원이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,건자재,영업이익,영업이익률(%),12,%,2023Q1|건자재|영업이익|영업이익률(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 영업이익률(%) | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2023년 1분기 사업부 부문정보 기준 건자재의 영업이익률(%)은 12%이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,기타,매출액,매출액,125236,백만원,2023Q1|기타|매출액|매출액|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 기타 매출액 | 사업부 | 부문정보 | 기타 | 매출액 | other | 매출 | sales | revenue | 백만원,2023년 1분기 사업부 부문정보 기준 기타의 매출액은 125236백만원이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,기타,영업이익,영업이익,-1815,백만원,2023Q1|기타|영업이익|영업이익|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | other | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 1분기 사업부 부문정보 기준 기타의 영업이익은 -1815백만원이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,기타,영업이익,영업이익률(%),-1,%,2023Q1|기타|영업이익|영업이익률(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | 영업이익률(%) | other | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2023년 1분기 사업부 부문정보 기준 기타의 영업이익률(%)은 -1%이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,도료,매출액,매출액,346911,백만원,2023Q1|도료|매출액|매출액|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 도료 매출액 | 사업부 | 부문정보 | 도료 | 매출액 | 도료사업부 | paint | 매출 | sales | revenue | 백만원,2023년 1분기 사업부 부문정보 기준 도료의 매출액은 346911백만원이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,도료,영업이익,QoQ(%),109,%,2023Q1|도료|영업이익|QoQ(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | QoQ(%) | 도료사업부 | paint | 전분기대비 | qoq | quarter on quarter | %,2023년 1분기 사업부 부문정보 기준 도료의 QoQ(%)은 109%이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,도료,영업이익,YoY(%),201,%,2023Q1|도료|영업이익|YoY(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | YoY(%) | 도료사업부 | paint | 전년동기대비 | yoy | year on year | %,2023년 1분기 사업부 부문정보 기준 도료의 YoY(%)은 201%이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,도료,영업이익,영업이익,20963,백만원,2023Q1|도료|영업이익|영업이익|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 1분기 사업부 부문정보 기준 도료의 영업이익은 20963백만원이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,도료,영업이익,영업이익률(%),6,%,2023Q1|도료|영업이익|영업이익률(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 영업이익률(%) | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2023년 1분기 사업부 부문정보 기준 도료의 영업이익률(%)은 6%이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,실리콘,매출액,매출액,804007,백만원,2023Q1|실리콘|매출액|매출액|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 실리콘 매출액 | 사업부 | 부문정보 | 실리콘 | 매출액 | 실리콘사업부 | silicone | 매출 | sales | revenue | 백만원,2023년 1분기 사업부 부문정보 기준 실리콘의 매출액은 804007백만원이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,실리콘,영업이익,QoQ(%),-9,%,2023Q1|실리콘|영업이익|QoQ(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | QoQ(%) | 실리콘사업부 | silicone | 전분기대비 | qoq | quarter on quarter | %,2023년 1분기 사업부 부문정보 기준 실리콘의 QoQ(%)은 -9%이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,실리콘,영업이익,YoY(%),-88,%,2023Q1|실리콘|영업이익|YoY(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | YoY(%) | 실리콘사업부 | silicone | 전년동기대비 | yoy | year on year | %,2023년 1분기 사업부 부문정보 기준 실리콘의 YoY(%)은 -88%이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,실리콘,영업이익,영업이익,13222,백만원,2023Q1|실리콘|영업이익|영업이익|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 1분기 사업부 부문정보 기준 실리콘의 영업이익은 13222백만원이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,실리콘,영업이익,영업이익률(%),2,%,2023Q1|실리콘|영업이익|영업이익률(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 영업이익률(%) | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2023년 1분기 사업부 부문정보 기준 실리콘의 영업이익률(%)은 2%이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,연결조정,영업이익,영업이익,8423,백만원,2023Q1|연결조정|영업이익|영업이익|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 연결조정 영업이익 | 사업부 | 부문정보 | 연결조정 | 영업이익 | 조정 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 1분기 사업부 부문정보 기준 연결조정의 영업이익은 8423백만원이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,전사(공통),매출액,QoQ(%),-5,%,2023Q1|전사(공통)|매출액|QoQ(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | QoQ(%) | 전사 | 공통 | 전분기대비 | qoq | quarter on quarter | %,2023년 1분기 사업부 부문정보 기준 전사(공통)의 QoQ(%)은 -5%이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,전사(공통),매출액,YoY(%),-4,%,2023Q1|전사(공통)|매출액|YoY(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | YoY(%) | 전사 | 공통 | 전년동기대비 | yoy | year on year | %,2023년 1분기 사업부 부문정보 기준 전사(공통)의 YoY(%)은 -4%이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,전사(공통),매출액,매출액,1564943,백만원,2023Q1|전사(공통)|매출액|매출액|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | 전사 | 공통 | 매출 | sales | revenue | 백만원,2023년 1분기 사업부 부문정보 기준 전사(공통)의 매출액은 1564943백만원이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,전사(공통),영업이익,QoQ(%),32,%,2023Q1|전사(공통)|영업이익|QoQ(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | QoQ(%) | 전사 | 공통 | 전분기대비 | qoq | quarter on quarter | %,2023년 1분기 사업부 부문정보 기준 전사(공통)의 QoQ(%)은 32%이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,전사(공통),영업이익,YoY(%),-49,%,2023Q1|전사(공통)|영업이익|YoY(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | YoY(%) | 전사 | 공통 | 전년동기대비 | yoy | year on year | %,2023년 1분기 사업부 부문정보 기준 전사(공통)의 YoY(%)은 -49%이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,전사(공통),영업이익,영업이익,75828,백만원,2023Q1|전사(공통)|영업이익|영업이익|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 1분기 사업부 부문정보 기준 전사(공통)의 영업이익은 75828백만원이며 기준일은 2023-03-31입니다.
2023-03-31,2023,Q1,2023 Q1,전사(공통),영업이익,영업이익률(%),5,%,2023Q1|전사(공통)|영업이익|영업이익률(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 영업이익률(%) | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2023년 1분기 사업부 부문정보 기준 전사(공통)의 영업이익률(%)은 5%이며 기준일은 2023-03-31입니다.
2022-12-31,2022,YTD,2022 YTD,건자재,매출액,매출액,1113507,백만원,2022YTD|건자재|매출액|매출액|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 건자재 매출액 | 사업부 | 부문정보 | 건자재 | 매출액 | 건재 | 건자재사업부 | 매출 | sales | revenue | 백만원,2022년 YTD분기 사업부 부문정보 기준 건자재의 매출액은 1113507백만원이며 기준일은 2022-12-31입니다.
2022-12-31,2022,YTD,2022 YTD,건자재,영업이익,영업이익,119794,백만원,2022YTD|건자재|영업이익|영업이익|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2022년 YTD분기 사업부 부문정보 기준 건자재의 영업이익은 119794백만원이며 기준일은 2022-12-31입니다.
2022-12-31,2022,YTD,2022 YTD,기타,매출액,매출액,466161,백만원,2022YTD|기타|매출액|매출액|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 기타 매출액 | 사업부 | 부문정보 | 기타 | 매출액 | other | 매출 | sales | revenue | 백만원,2022년 YTD분기 사업부 부문정보 기준 기타의 매출액은 466161백만원이며 기준일은 2022-12-31입니다.
2022-12-31,2022,YTD,2022 YTD,기타,영업이익,영업이익,7738,백만원,2022YTD|기타|영업이익|영업이익|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | other | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2022년 YTD분기 사업부 부문정보 기준 기타의 영업이익은 7738백만원이며 기준일은 2022-12-31입니다.
2022-12-31,2022,YTD,2022 YTD,도료,매출액,매출액,1486020,백만원,2022YTD|도료|매출액|매출액|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 도료 매출액 | 사업부 | 부문정보 | 도료 | 매출액 | 도료사업부 | paint | 매출 | sales | revenue | 백만원,2022년 YTD분기 사업부 부문정보 기준 도료의 매출액은 1486020백만원이며 기준일은 2022-12-31입니다.
